date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,prev_price
12/15/2016,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,500.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,500.0
1/15/2017,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,500.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,500.0
2/15/2017,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,500.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,500.0
3/15/2017,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,500.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,500.0
4/15/2017,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,500.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,500.0
5/15/2017,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,500.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,500.0
6/15/2017,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,500.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,500.0
7/15/2017,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,500.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,500.0
8/15/2017,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,500.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,500.0
9/15/2017,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,500.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,500.0
10/15/2017,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,537.5,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,500.0
11/15/2017,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,575.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,537.5
12/15/2017,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,575.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,575.0
1/15/2018,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,575.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,575.0
2/15/2018,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,575.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,575.0
3/15/2018,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,575.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,575.0
4/15/2018,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,575.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,575.0
5/15/2018,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,590.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,575.0
6/15/2018,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,590.0
7/15/2018,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,600.0
8/15/2018,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,600.0
9/15/2018,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,600.0
10/15/2018,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,600.0
11/15/2018,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,600.0
12/15/2018,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,600.0
1/15/2019,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,600.0
2/15/2019,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,600.0
3/15/2019,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,600.0
4/15/2019,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,600.0
5/15/2019,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,600.0
6/15/2019,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,600.0
7/15/2019,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,600.0
8/15/2019,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,600.0
9/15/2019,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,600.0
10/15/2019,"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,620.0,PKR,Pakistan,Punjab,2276,Multan,292,465,15,51,8,292_465_15_51,600.0
1/15/2004,Wheat flour - Retail,KG,cereals and tubers,14.005,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,620.0
2/15/2004,Wheat flour - Retail,KG,cereals and tubers,14.5625,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,14.005
3/15/2004,Wheat flour - Retail,KG,cereals and tubers,15.125,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,14.5625
4/15/2004,Wheat flour - Retail,KG,cereals and tubers,13.09,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,15.125
5/15/2004,Wheat flour - Retail,KG,cereals and tubers,14.9375,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,13.09
6/15/2004,Wheat flour - Retail,KG,cereals and tubers,14.155,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,14.9375
7/15/2004,Wheat flour - Retail,KG,cereals and tubers,14.814,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,14.155
8/15/2004,Wheat flour - Retail,KG,cereals and tubers,14.975,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,14.814
9/15/2004,Wheat flour - Retail,KG,cereals and tubers,14.924,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,14.975
10/15/2004,Wheat flour - Retail,KG,cereals and tubers,14.3675,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,14.924
11/15/2004,Wheat flour - Retail,KG,cereals and tubers,15.5025,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,14.3675
12/15/2004,Wheat flour - Retail,KG,cereals and tubers,15.125,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,15.5025
1/15/2005,Wheat flour - Retail,KG,cereals and tubers,14.6275,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,15.125
2/15/2005,Wheat flour - Retail,KG,cereals and tubers,14.625,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,14.6275
3/15/2005,Wheat flour - Retail,KG,cereals and tubers,14.08,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,14.625
4/15/2005,Wheat flour - Retail,KG,cereals and tubers,13.69,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,14.08
5/15/2005,Wheat flour - Retail,KG,cereals and tubers,13.5,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,13.69
6/15/2005,Wheat flour - Retail,KG,cereals and tubers,14.0,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,13.5
7/15/2005,Wheat flour - Retail,KG,cereals and tubers,14.0,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,14.0
8/15/2005,Wheat flour - Retail,KG,cereals and tubers,13.817,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,14.0
9/15/2005,Wheat flour - Retail,KG,cereals and tubers,13.817,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,13.817
10/15/2005,Wheat flour - Retail,KG,cereals and tubers,13.5,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,13.817
11/15/2005,Wheat flour - Retail,KG,cereals and tubers,13.442,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,13.5
12/15/2005,Wheat flour - Retail,KG,cereals and tubers,13.433,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,13.442
1/15/2006,Wheat flour - Retail,KG,cereals and tubers,13.7575,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,13.433
2/15/2006,Wheat flour - Retail,KG,cereals and tubers,13.96,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,13.7575
3/15/2006,Wheat flour - Retail,KG,cereals and tubers,13.918,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,13.96
4/15/2006,Wheat flour - Retail,KG,cereals and tubers,13.8375,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,13.918
5/15/2006,Wheat flour - Retail,KG,cereals and tubers,13.73,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,13.8375
6/15/2006,Wheat flour - Retail,KG,cereals and tubers,13.676,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,13.73
7/15/2006,Wheat flour - Retail,KG,cereals and tubers,13.935,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,13.676
8/15/2006,Wheat flour - Retail,KG,cereals and tubers,14.426,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,13.935
9/15/2006,Wheat flour - Retail,KG,cereals and tubers,14.65,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,14.426
10/15/2006,Wheat flour - Retail,KG,cereals and tubers,13.75,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,14.65
11/15/2006,Wheat flour - Retail,KG,cereals and tubers,14.816,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,13.75
12/15/2006,Wheat flour - Retail,KG,cereals and tubers,15.04,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,14.816
1/15/2007,Wheat flour - Retail,KG,cereals and tubers,17.77,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,15.04
2/15/2007,Wheat flour - Retail,KG,cereals and tubers,17.77,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,17.77
3/15/2007,Wheat flour - Retail,KG,cereals and tubers,17.77,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,17.77
4/15/2007,Wheat flour - Retail,KG,cereals and tubers,17.76,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,17.77
5/15/2007,Wheat flour - Retail,KG,cereals and tubers,15.345,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,17.76
6/15/2007,Wheat flour - Retail,KG,cereals and tubers,18.0,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,15.345
7/15/2007,Wheat flour - Retail,KG,cereals and tubers,19.5,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,18.0
8/15/2007,Wheat flour - Retail,KG,cereals and tubers,19.5,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,19.5
9/15/2007,Wheat flour - Retail,KG,cereals and tubers,17.87,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,19.5
10/15/2007,Wheat flour - Retail,KG,cereals and tubers,21.0,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,17.87
11/15/2007,Wheat flour - Retail,KG,cereals and tubers,21.5,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,21.0
12/15/2007,Wheat flour - Retail,KG,cereals and tubers,20.82,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,21.5
1/15/2008,Wheat flour - Retail,KG,cereals and tubers,20.164,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,20.82
2/15/2008,Wheat flour - Retail,KG,cereals and tubers,16.57,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,20.164
3/15/2008,Wheat flour - Retail,KG,cereals and tubers,17.5,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,16.57
4/15/2008,Wheat flour - Retail,KG,cereals and tubers,23.58,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,17.5
5/15/2008,Wheat flour - Retail,KG,cereals and tubers,29.0,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,23.58
6/15/2008,Wheat flour - Retail,KG,cereals and tubers,27.73,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,29.0
7/15/2008,Wheat flour - Retail,KG,cereals and tubers,29.23,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,27.73
8/15/2008,Wheat flour - Retail,KG,cereals and tubers,29.5,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,29.23
9/15/2008,Wheat flour - Retail,KG,cereals and tubers,29.9075,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,29.5
10/15/2008,Wheat flour - Retail,KG,cereals and tubers,34.3,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,29.9075
11/15/2008,Wheat flour - Retail,KG,cereals and tubers,32.37,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,34.3
12/15/2008,Wheat flour - Retail,KG,cereals and tubers,30.27,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,32.37
1/15/2009,Wheat flour - Retail,KG,cereals and tubers,25.9,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,30.27
2/15/2009,Wheat flour - Retail,KG,cereals and tubers,25.45,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,25.9
3/15/2009,Wheat flour - Retail,KG,cereals and tubers,26.3,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,25.45
4/15/2009,Wheat flour - Retail,KG,cereals and tubers,29.19,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,26.3
5/15/2009,Wheat flour - Retail,KG,cereals and tubers,29.21,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,29.19
6/15/2009,Wheat flour - Retail,KG,cereals and tubers,29.85,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,29.21
7/15/2009,Wheat flour - Retail,KG,cereals and tubers,30.34,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,29.85
8/15/2009,Wheat flour - Retail,KG,cereals and tubers,31.0,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,30.34
9/15/2009,Wheat flour - Retail,KG,cereals and tubers,31.0,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,31.0
10/15/2009,Wheat flour - Retail,KG,cereals and tubers,31.0,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,31.0
11/15/2009,Wheat flour - Retail,KG,cereals and tubers,31.25,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,31.0
12/15/2009,Wheat flour - Retail,KG,cereals and tubers,31.5,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,31.25
1/15/2010,Wheat flour - Retail,KG,cereals and tubers,32.0,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,31.5
2/15/2010,Wheat flour - Retail,KG,cereals and tubers,32.0,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,32.0
3/15/2010,Wheat flour - Retail,KG,cereals and tubers,32.0,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,32.0
4/15/2010,Wheat flour - Retail,KG,cereals and tubers,30.77,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,32.0
5/15/2010,Wheat flour - Retail,KG,cereals and tubers,29.43,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,30.77
6/15/2010,Wheat flour - Retail,KG,cereals and tubers,29.88,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,29.43
7/15/2010,Wheat flour - Retail,KG,cereals and tubers,29.88,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,29.88
8/15/2010,Wheat flour - Retail,KG,cereals and tubers,29.91,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,29.88
9/15/2010,Wheat flour - Retail,KG,cereals and tubers,31.29,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,29.91
10/15/2010,Wheat flour - Retail,KG,cereals and tubers,32.0,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,31.29
11/15/2010,Wheat flour - Retail,KG,cereals and tubers,32.0,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,32.0
12/15/2010,Wheat flour - Retail,KG,cereals and tubers,32.0,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,32.0
1/15/2011,Wheat flour - Retail,KG,cereals and tubers,32.18,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,32.0
2/15/2011,Wheat flour - Retail,KG,cereals and tubers,32.35,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,32.18
3/15/2011,Wheat flour - Retail,KG,cereals and tubers,33.12,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,32.35
4/15/2011,Wheat flour - Retail,KG,cereals and tubers,30.96,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,33.12
5/15/2011,Wheat flour - Retail,KG,cereals and tubers,30.04,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,30.96
6/15/2011,Wheat flour - Retail,KG,cereals and tubers,29.72,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,30.04
7/15/2011,Wheat flour - Retail,KG,cereals and tubers,32.62,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,29.72
8/15/2011,Wheat flour - Retail,KG,cereals and tubers,31.677,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,32.62
9/15/2011,Wheat flour - Retail,KG,cereals and tubers,31.462,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,31.677
10/15/2011,Wheat flour - Retail,KG,cereals and tubers,32.125,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,31.462
11/15/2011,Wheat flour - Retail,KG,cereals and tubers,33.0,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,32.125
12/15/2011,Wheat flour - Retail,KG,cereals and tubers,33.4,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,33.0
1/15/2012,Wheat flour - Retail,KG,cereals and tubers,34.0,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,33.4
2/15/2012,Wheat flour - Retail,KG,cereals and tubers,34.0,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,34.0
3/15/2012,Wheat flour - Retail,KG,cereals and tubers,34.6,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,34.0
4/15/2012,Wheat flour - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,34.6
5/15/2012,Wheat flour - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,35.0
6/15/2012,Wheat flour - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,35.0
7/15/2012,Wheat flour - Retail,KG,cereals and tubers,35.25,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,35.0
8/15/2012,Wheat flour - Retail,KG,cereals and tubers,36.2,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,35.25
9/15/2012,Wheat flour - Retail,KG,cereals and tubers,37.0,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,36.2
10/15/2012,Wheat flour - Retail,KG,cereals and tubers,37.0,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,37.0
11/15/2012,Wheat flour - Retail,KG,cereals and tubers,37.93,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,37.0
12/15/2012,Wheat flour - Retail,KG,cereals and tubers,38.625,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,37.93
1/15/2013,Wheat flour - Retail,KG,cereals and tubers,40.7,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,38.625
2/15/2013,Wheat flour - Retail,KG,cereals and tubers,41.25,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,40.7
3/15/2013,Wheat flour - Retail,KG,cereals and tubers,42.0,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,41.25
4/15/2013,Wheat flour - Retail,KG,cereals and tubers,38.394,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,42.0
5/15/2013,Wheat flour - Retail,KG,cereals and tubers,40.981,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,38.394
6/15/2013,Wheat flour - Retail,KG,cereals and tubers,42.0,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,40.981
7/15/2013,Wheat flour - Retail,KG,cereals and tubers,43.75,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,42.0
8/15/2013,Wheat flour - Retail,KG,cereals and tubers,45.5,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,43.75
9/15/2013,Wheat flour - Retail,KG,cereals and tubers,45.25,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,45.5
10/15/2013,Wheat flour - Retail,KG,cereals and tubers,46.0,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,45.25
11/15/2013,Wheat flour - Retail,KG,cereals and tubers,46.0,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,46.0
12/15/2013,Wheat flour - Retail,KG,cereals and tubers,46.75,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,46.0
1/15/2014,Wheat flour - Retail,KG,cereals and tubers,48.0,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,46.75
2/15/2014,Wheat flour - Retail,KG,cereals and tubers,48.0,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,48.0
3/15/2014,Wheat flour - Retail,KG,cereals and tubers,47.481,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,48.0
4/15/2014,Wheat flour - Retail,KG,cereals and tubers,44.308,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,47.481
5/15/2014,Wheat flour - Retail,KG,cereals and tubers,44.308,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,44.308
6/15/2014,Wheat flour - Retail,KG,cereals and tubers,42.808,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,44.308
7/15/2014,Wheat flour - Retail,KG,cereals and tubers,43.892,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,42.808
8/15/2014,Wheat flour - Retail,KG,cereals and tubers,44.462,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,43.892
9/15/2014,Wheat flour - Retail,KG,cereals and tubers,44.308,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,44.462
10/15/2014,Wheat flour - Retail,KG,cereals and tubers,43.108,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,44.308
11/15/2014,Wheat flour - Retail,KG,cereals and tubers,43.058,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,43.108
12/15/2014,Wheat flour - Retail,KG,cereals and tubers,43.077,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,43.058
1/15/2015,Wheat flour - Retail,KG,cereals and tubers,41.558,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,43.077
2/15/2015,Wheat flour - Retail,KG,cereals and tubers,42.123,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,41.558
3/15/2015,Wheat flour - Retail,KG,cereals and tubers,41.558,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,42.123
4/15/2015,Wheat flour - Retail,KG,cereals and tubers,40.708,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,41.558
5/15/2015,Wheat flour - Retail,KG,cereals and tubers,40.308,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,40.708
6/15/2015,Wheat flour - Retail,KG,cereals and tubers,40.308,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,40.308
7/15/2015,Wheat flour - Retail,KG,cereals and tubers,40.508,PKR,Pakistan,Sindh,2277,Karachi,293,58,15,5,1,293_58_15_5,40.308
