cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,prev_price,day,month,year,day_of_week
Wheat flour - Retail,KG,cereals and tubers,40.5,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,40,15,9,2018,5
Wheat flour - Retail,KG,cereals and tubers,41,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,40.5,15,10,2018,0
Wheat flour - Retail,KG,cereals and tubers,41,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,41,15,11,2018,3
Wheat flour - Retail,KG,cereals and tubers,41,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,41,15,12,2018,5
Wheat flour - Retail,KG,cereals and tubers,41,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,41,15,1,2019,1
Wheat flour - Retail,KG,cereals and tubers,41.5,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,41,15,2,2019,4
Wheat flour - Retail,KG,cereals and tubers,42,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,41.5,15,3,2019,4
Wheat flour - Retail,KG,cereals and tubers,42,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,42,15,4,2019,0
Wheat flour - Retail,KG,cereals and tubers,40.8,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,42,15,5,2019,2
Wheat flour - Retail,KG,cereals and tubers,42.38,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,40.8,15,6,2019,5
Wheat flour - Retail,KG,cereals and tubers,43,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,42.38,15,7,2019,0
Wheat flour - Retail,KG,cereals and tubers,43,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,43,15,8,2019,3
Wheat flour - Retail,KG,cereals and tubers,45.25,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,43,15,9,2019,6
Wheat flour - Retail,KG,cereals and tubers,46.8,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,45.25,15,10,2019,1
Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,46.8,15,1,2006,6
Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,15.5,15,2,2006,2
Rice (coarse) - Retail,KG,cereals and tubers,22.4,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,15.5,15,3,2006,2
Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,22.4,15,4,2006,5
Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,15.5,15,5,2006,0
Rice (coarse) - Retail,KG,cereals and tubers,15.8,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,15.5,15,6,2006,3
Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,15.8,15,7,2006,5
Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,15.5,15,8,2006,1
Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,15.5,15,9,2006,4
Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,15.5,15,10,2006,6
Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,15.5,15,11,2006,2
Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,15.5,15,12,2006,4
Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,15.5,15,1,2007,0
Rice (coarse) - Retail,KG,cereals and tubers,16,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,15.5,15,2,2007,3
Rice (coarse) - Retail,KG,cereals and tubers,20,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,16,15,3,2007,3
Rice (coarse) - Retail,KG,cereals and tubers,20,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,20,15,4,2007,6
Rice (coarse) - Retail,KG,cereals and tubers,21,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,20,15,5,2007,1
Rice (coarse) - Retail,KG,cereals and tubers,23,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,21,15,6,2007,4
Rice (coarse) - Retail,KG,cereals and tubers,23,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,23,15,7,2007,6
Rice (coarse) - Retail,KG,cereals and tubers,20,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,23,15,8,2007,2
Rice (coarse) - Retail,KG,cereals and tubers,21.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,20,15,9,2007,5
Rice (coarse) - Retail,KG,cereals and tubers,23,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,21.5,15,10,2007,0
Rice (coarse) - Retail,KG,cereals and tubers,23,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,23,15,11,2007,3
Rice (coarse) - Retail,KG,cereals and tubers,23,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,23,15,12,2007,5
Rice (coarse) - Retail,KG,cereals and tubers,23,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,23,15,1,2008,1
Rice (coarse) - Retail,KG,cereals and tubers,23,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,23,15,2,2008,4
Rice (coarse) - Retail,KG,cereals and tubers,23,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,23,15,3,2008,5
Rice (coarse) - Retail,KG,cereals and tubers,42,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,23,15,4,2008,1
Rice (coarse) - Retail,KG,cereals and tubers,45,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,42,15,5,2008,3
Rice (coarse) - Retail,KG,cereals and tubers,44.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,45,15,6,2008,6
Rice (coarse) - Retail,KG,cereals and tubers,44.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,44.5,15,7,2008,1
Rice (coarse) - Retail,KG,cereals and tubers,44.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,44.5,15,8,2008,4
Rice (coarse) - Retail,KG,cereals and tubers,44.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,44.5,15,9,2008,0
Rice (coarse) - Retail,KG,cereals and tubers,41.1,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,44.5,15,10,2008,2
Rice (coarse) - Retail,KG,cereals and tubers,37.4,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,41.1,15,11,2008,5
Rice (coarse) - Retail,KG,cereals and tubers,36.81,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,37.4,15,12,2008,0
Rice (coarse) - Retail,KG,cereals and tubers,35.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,36.81,15,1,2009,3
Rice (coarse) - Retail,KG,cereals and tubers,34.88,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,35.5,15,2,2009,6
Rice (coarse) - Retail,KG,cereals and tubers,34.44,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,34.88,15,3,2009,6
Rice (coarse) - Retail,KG,cereals and tubers,34.25,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,34.44,15,4,2009,2
Rice (coarse) - Retail,KG,cereals and tubers,34.25,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,34.25,15,5,2009,4
Rice (coarse) - Retail,KG,cereals and tubers,35,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,34.25,15,6,2009,0
Rice (coarse) - Retail,KG,cereals and tubers,35,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,35,15,7,2009,2
Rice (coarse) - Retail,KG,cereals and tubers,36.25,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,35,15,8,2009,5
Rice (coarse) - Retail,KG,cereals and tubers,36,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,36.25,15,9,2009,1
Rice (coarse) - Retail,KG,cereals and tubers,36,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,36,15,10,2009,3
Rice (coarse) - Retail,KG,cereals and tubers,36,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,36,15,11,2009,6
Rice (coarse) - Retail,KG,cereals and tubers,34.8,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,36,15,12,2009,1
Rice (coarse) - Retail,KG,cereals and tubers,34,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,34.8,15,1,2010,4
Rice (coarse) - Retail,KG,cereals and tubers,34,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,34,15,2,2010,0
Rice (coarse) - Retail,KG,cereals and tubers,34,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,34,15,3,2010,0
Rice (coarse) - Retail,KG,cereals and tubers,34,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,34,15,4,2010,3
Rice (coarse) - Retail,KG,cereals and tubers,34,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,34,15,5,2010,5
Rice (coarse) - Retail,KG,cereals and tubers,34,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,34,15,6,2010,1
Rice (coarse) - Retail,KG,cereals and tubers,34,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,34,15,7,2010,3
Rice (coarse) - Retail,KG,cereals and tubers,34,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,34,15,8,2010,6
Rice (coarse) - Retail,KG,cereals and tubers,34.2,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,34,15,9,2010,2
Rice (coarse) - Retail,KG,cereals and tubers,35,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,34.2,15,10,2010,4
Rice (coarse) - Retail,KG,cereals and tubers,36.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,35,15,11,2010,0
Rice (coarse) - Retail,KG,cereals and tubers,38,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,36.5,15,12,2010,2
Rice (coarse) - Retail,KG,cereals and tubers,38,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,38,15,1,2011,5
Rice (coarse) - Retail,KG,cereals and tubers,38,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,38,15,2,2011,1
Rice (coarse) - Retail,KG,cereals and tubers,38,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,38,15,3,2011,1
Rice (coarse) - Retail,KG,cereals and tubers,38,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,38,15,4,2011,4
Rice (coarse) - Retail,KG,cereals and tubers,38,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,38,15,5,2011,6
Rice (coarse) - Retail,KG,cereals and tubers,38,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,38,15,6,2011,2
Rice (coarse) - Retail,KG,cereals and tubers,38,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,38,15,7,2011,4
Rice (coarse) - Retail,KG,cereals and tubers,38,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,38,15,8,2011,0
Rice (coarse) - Retail,KG,cereals and tubers,38,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,38,15,9,2011,3
Rice (coarse) - Retail,KG,cereals and tubers,39,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,38,15,10,2011,5
Rice (coarse) - Retail,KG,cereals and tubers,40,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,39,15,11,2011,1
Rice (coarse) - Retail,KG,cereals and tubers,40,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40,15,12,2011,3
Rice (coarse) - Retail,KG,cereals and tubers,40,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40,15,1,2012,6
Rice (coarse) - Retail,KG,cereals and tubers,40,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40,15,2,2012,2
Rice (coarse) - Retail,KG,cereals and tubers,40.6,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40,15,3,2012,3
Rice (coarse) - Retail,KG,cereals and tubers,41,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40.6,15,4,2012,6
Rice (coarse) - Retail,KG,cereals and tubers,40.4,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,41,15,5,2012,1
Rice (coarse) - Retail,KG,cereals and tubers,40,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40.4,15,6,2012,4
Rice (coarse) - Retail,KG,cereals and tubers,40,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40,15,7,2012,6
Rice (coarse) - Retail,KG,cereals and tubers,40,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40,15,8,2012,2
Rice (coarse) - Retail,KG,cereals and tubers,40,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40,15,9,2012,5
Rice (coarse) - Retail,KG,cereals and tubers,40,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40,15,10,2012,0
Rice (coarse) - Retail,KG,cereals and tubers,40,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40,15,11,2012,3
Rice (coarse) - Retail,KG,cereals and tubers,40,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40,15,12,2012,5
Rice (coarse) - Retail,KG,cereals and tubers,40,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40,15,1,2013,1
Rice (coarse) - Retail,KG,cereals and tubers,40,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40,15,2,2013,4
Rice (coarse) - Retail,KG,cereals and tubers,40,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40,15,3,2013,4
Rice (coarse) - Retail,KG,cereals and tubers,40,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40,15,4,2013,0
Rice (coarse) - Retail,KG,cereals and tubers,40,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40,15,5,2013,2
Rice (coarse) - Retail,KG,cereals and tubers,44,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40,15,6,2013,5
Rice (coarse) - Retail,KG,cereals and tubers,48,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,44,15,7,2013,0
Rice (coarse) - Retail,KG,cereals and tubers,48,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,48,15,8,2013,3
Rice (coarse) - Retail,KG,cereals and tubers,48,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,48,15,9,2013,6
Rice (coarse) - Retail,KG,cereals and tubers,48,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,48,15,10,2013,1
Rice (coarse) - Retail,KG,cereals and tubers,45.75,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,48,15,11,2013,4
Rice (coarse) - Retail,KG,cereals and tubers,45,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,45.75,15,12,2013,6
Rice (coarse) - Retail,KG,cereals and tubers,45,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,45,15,1,2014,2
Rice (coarse) - Retail,KG,cereals and tubers,45,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,45,15,2,2014,5
Rice (coarse) - Retail,KG,cereals and tubers,45,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,45,15,3,2014,5
Rice (coarse) - Retail,KG,cereals and tubers,45,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,45,15,4,2014,1
Rice (coarse) - Retail,KG,cereals and tubers,45,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,45,15,5,2014,3
Rice (coarse) - Retail,KG,cereals and tubers,45,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,45,15,6,2014,6
Rice (coarse) - Retail,KG,cereals and tubers,45,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,45,15,7,2014,1
Rice (coarse) - Retail,KG,cereals and tubers,45,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,45,15,8,2014,4
Rice (coarse) - Retail,KG,cereals and tubers,45,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,45,15,9,2014,0
Rice (coarse) - Retail,KG,cereals and tubers,47,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,45,15,10,2014,2
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,47,15,11,2014,5
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,12,2014,0
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,1,2015,3
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,2,2015,6
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,3,2015,6
Rice (coarse) - Retail,KG,cereals and tubers,46,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,4,2015,2
Rice (coarse) - Retail,KG,cereals and tubers,48,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,46,15,5,2015,4
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,48,15,6,2015,0
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,7,2015,2
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,8,2015,5
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,9,2015,1
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,10,2015,3
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,11,2015,6
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,12,2015,1
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,1,2016,4
Rice (coarse) - Retail,KG,cereals and tubers,47,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,2,2016,0
Rice (coarse) - Retail,KG,cereals and tubers,48.8,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,47,15,3,2016,1
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,48.8,15,4,2016,4
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,5,2016,6
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,6,2016,2
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,7,2016,4
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,8,2016,0
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,9,2016,3
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,10,2016,5
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,11,2016,1
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,12,2016,3
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,1,2017,6
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,2,2017,2
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,3,2017,2
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,4,2017,5
Rice (coarse) - Retail,KG,cereals and tubers,40,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,5,2017,0
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40,15,6,2017,3
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,7,2017,5
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,8,2017,1
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,9,2017,4
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,10,2017,6
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,11,2017,2
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,12,2017,4
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,1,2018,0
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,2,2018,3
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,3,2018,3
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,4,2018,6
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,5,2018,1
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,6,2018,4
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,7,2018,6
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,8,2018,2
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,9,2018,5
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,10,2018,0
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,11,2018,3
Rice (coarse) - Retail,KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,12,2018,5
Rice (coarse) - Retail,KG,cereals and tubers,57,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50,15,1,2019,1
Rice (coarse) - Retail,KG,cereals and tubers,65,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,57,15,2,2019,4
Rice (coarse) - Retail,KG,cereals and tubers,75,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,65,15,3,2019,4
Rice (coarse) - Retail,KG,cereals and tubers,80,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,75,15,4,2019,0
